Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA_12_SVM,10,100,2,0.42,0.6,0.5019960159204453,0.26666666666666666,0.17142857142857143,0.45,0.51,"[[42 58]
 [ 8 12]]","[0.329415, 0.8430206986219162, 0.34161193876970014, 0.5036132882575998, 0.4995718822889992, 0.5000505029224804, 0.4999940393297956, 0.5000007034724487, 0.4999999169762721, 0.5000000097984414]","[0.3554160558529814, -0.8404387764625567, 0.3280595526654763, -0.007226702317959722, 0.0008562356312483041, -0.00010100584530438679, 1.192134040944489e-05, -1.406944897495117e-06, 1.6604745574696025e-07, -1.9596882778650246e-08]"
0.2,ImADA1_WSVM,10,100,2,0.56,0.95,0.7293833011524188,0.4578313253012048,0.30158730158730157,0.625,0.755,"[[56 44]
 [ 1 19]]","[0.22025, 0.6336825046882294, 0.5390183956624925, 0.5297215291538462, 0.4999999999999998, 0.44917195743157645, 0.5450931546676657, 0.4999999999999999, 0.5, 0.45547528325587333]","[0.6321050453358119, -0.274023808431242, -0.07819578059664437, -0.059513220681524266, 4.440892098500624e-16, 0.10200844243899258, -0.09043202179816927, 2.2204460492503126e-16, 0.0, 0.08928594123476204]"
0.2,ImADA2_WSVM,10,100,2,0.96,0.3,0.5366563145999496,0.4,0.6,0.85,0.63,"[[96  4]
 [14  6]]","[0.25468749999999996, 0.5089541532146833, 0.48998531049405103, 0.43060341008637726, 0.41059931950759143, 0.5970098360762104, 0.4826463377312362, 0.4291920097009786, 0.48993671818914225, 0.4886983707863747]","[0.5368831450407896, -0.017910221240201467, 0.020032058092339648, 0.13969484081608424, 0.1807441887913991, -0.19651071729229988, 0.03472127074759609, 0.14257424503476165, 0.02012928189557281, 0.02260710899753789]"
0.2,ImADA_12_WSVM,10,100,2,0.42,0.95,0.6316644678941502,0.3917525773195876,0.24675324675324675,0.5083333333333333,0.685,"[[42 58]
 [ 1 19]]","[0.329415, 0.7038798921101048, 0.4856352003446809, 0.361101054864055, 0.5200008879566209, 0.8292745459791879, 0.3177758257342368, 0.5438274117405564, 0.4477611753779712, 0.5370088231840648]","[0.3554160558529814, -0.4329212959423585, 0.02873750760093758, 0.285294223506528, -0.040023132596151444, -0.7902472716961599, 0.3820060607190153, -0.087880358878161, 0.10486030320647939, -0.07415326376632417]"
0.2,WSVM,10,100,3,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,10,100,3,1.0,0.2,0.4472135954999579,0.33333333333333337,1.0,0.8666666666666667,0.6,"[[100   0]
 [ 16   4]]","[0.15625000000000003, 0.40296296296296297, 0.5080941650853891, 0.3302436378587112, 0.4113162505865161, 0.5000000000000001, 0.49999999999999983, 0.5000000000000001, 0.4999999999999999, 0.5000000000000002]","[0.8431994767851143, 0.19656724782534285, -0.016189744508747075, 0.35354166453106034, 0.17926336335363593, -2.2204460492503136e-16, 4.440892098500624e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -4.440892098500628e-16]"
0.2,ImADA1_SVM,10,100,3,0.62,0.95,0.7674633541739957,0.4935064935064935,0.3333333333333333,0.675,0.785,"[[62 38]
 [ 1 19]]","[0.3703500000000002, 0.23334814523351152, 0.6074017189451437, 0.45438416548635685, 0.5256323564717066, 0.49965834502386697, 0.5000000000000002, 0.49999999999999983, 0.5000000000000001, 0.5000000000000001]","[0.2653578024962782, 0.5947506346299791, -0.21820173957130534, 0.09148605429592725, -0.05130969298946079, 0.0006833100586147236, -4.440892098500628e-16, 4.440892098500624e-16, -2.2204460492503136e-16, -2.2204460492503136e-16]"
0.2,ImADA2_SVM,10,100,3,0.94,0.3,0.5310367218940701,0.37499999999999994,0.5,0.8333333333333334,0.62,"[[94  6]
 [14  6]]","[0.25468749999999996, 0.5067073271918274, 0.49884007702413746, 0.5001987413084665, 0.49996589344057885, 0.5000058515266497, 0.4999989960298654, 0.50000017225384, 0.4999999704459074, 0.5000000050706805]","[0.5368831450407896, -0.013415459139434078, 0.002319850113298711, -0.0003974826378661556, 6.821311894814725e-05, -1.1703053299894566e-05, 2.0079402692228117e-06, -3.445076799417719e-07, 5.910818518315965e-08, -1.0141361076062034e-08]"
0.2,ImADA_12_SVM,10,100,3,0.32,0.6,0.4381780460041329,0.24,0.15,0.36666666666666664,0.45999999999999996,"[[32 68]
 [ 8 12]]","[0.5804956875000001, 0.4708039111725737, 0.6290554072107944, 0.3990333696446132, 0.5807326568448641, 0.4397806940716675, 0.5559350082170619, 0.44649288280393895, 0.45676534201535696, 0.564771925105118]","[-0.16240428311000546, 0.05845867931591211, -0.2640833173619155, 0.2047471814356334, -0.16289087044268316, 0.12102607235102596, -0.11234023305637833, 0.1074255751873805, 0.08668579667480494, -0.13027588673957297]"
0.2,ImADA1_WSVM,10,100,3,0.57,0.95,0.7358668357794091,0.4634146341463415,0.3064516129032258,0.6333333333333333,0.76,"[[57 43]
 [ 1 19]]","[0.3703500000000002, 0.2121895881197153, 0.5349167019888875, 0.5169219661205704, 0.5445325586361098, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.2653578024962782, 0.655888654113841, -0.06994725625231403, -0.033856862874724426, -0.08930175040438786, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,10,100,3,0.96,0.3,0.5366563145999496,0.4,0.6,0.85,0.63,"[[96  4]
 [14  6]]","[0.25468749999999996, 0.5089541532146833, 0.48998531049405103, 0.43060341008637726, 0.41059931950759143, 0.5970098360762104, 0.4826463377312362, 0.4291920097009786, 0.48993671818914225, 0.4886983707863747]","[0.5368831450407896, -0.017910221240201467, 0.020032058092339648, 0.13969484081608424, 0.1807441887913991, -0.19651071729229988, 0.03472127074759609, 0.14257424503476165, 0.02012928189557281, 0.02260710899753789]"
0.2,ImADA_12_WSVM,10,100,3,0.21,0.75,0.3968626966596886,0.26315789473684215,0.1595744680851064,0.3,0.48,"[[21 79]
 [ 5 15]]","[0.5804956875000001, 0.603942136364052, 0.5493320017813494, 0.5191597329793736, 0.5666746507803477, 0.579365786523812, 0.5371447369326822, 0.5297229419530995, 0.2591098085150833, 0.5086517983160853]","[-0.16240428311000546, -0.21095903587555814, -0.09898603764951668, -0.03833823836515911, -0.13414825057763288, -0.16008521467105072, -0.0744265942413593, -0.05951605630010082, 0.5253002408680165, -0.01730532392481362]"
0.2,WSVM,10,100,4,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,10,100,4,1.0,0.2,0.4472135954999579,0.33333333333333337,1.0,0.8666666666666667,0.6,"[[100   0]
 [ 16   4]]","[0.15625000000000003, 0.40296296296296297, 0.5080941650853891, 0.3302436378587112, 0.4113162505865161, 0.5000000000000001, 0.49999999999999983, 0.5000000000000001, 0.4999999999999999, 0.5000000000000002]","[0.8431994767851143, 0.19656724782534285, -0.016189744508747075, 0.35354166453106034, 0.17926336335363593, -2.2204460492503136e-16, 4.440892098500624e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -4.440892098500628e-16]"
0.2,ImADA1_SVM,10,100,4,0.76,0.65,0.7028513356322232,0.456140350877193,0.35135135135135137,0.7416666666666667,0.705,"[[76 24]
 [ 7 13]]","[0.3161000000000001, 0.30089701078435316, 0.5732712142550725, 0.44563425387466177, 0.5263562351657288, 0.47432861683374816, 0.518646609620248, 0.5109989368700255, 0.45543570674868583, 0.520322948491457]","[0.3858765444412389, 0.4215150099885414, -0.14760513940103973, 0.10916305173379454, -0.052761374257777154, 0.05138795236303047, -0.037310522621999784, -0.022001423074958646, 0.08936572750094254, -0.040668302742537146]"
0.2,ImADA2_SVM,10,100,4,0.94,0.3,0.5310367218940701,0.37499999999999994,0.5,0.8333333333333334,0.62,"[[94  6]
 [14  6]]","[0.25468749999999996, 0.5067073271918274, 0.49884007702413746, 0.5001987413084665, 0.49996589344057885, 0.5000058515266497, 0.4999989960298654, 0.50000017225384, 0.4999999704459074, 0.5000000050706805]","[0.5368831450407896, -0.013415459139434078, 0.002319850113298711, -0.0003974826378661556, 6.821311894814725e-05, -1.1703053299894566e-05, 2.0079402692228117e-06, -3.445076799417719e-07, 5.910818518315965e-08, -1.0141361076062034e-08]"
0.2,ImADA_12_SVM,10,100,4,0.2,0.8,0.4,0.27586206896551724,0.16666666666666666,0.3,0.5,"[[20 80]
 [ 4 16]]","[0.5028388950000002, 0.49246321064246434, 0.5061740505197126, 0.49384375833095406, 0.5059468462818456, 0.502930888617718, 0.4900429189045517, 0.5068637685983244, 0.49415351061883783, 0.5055058495182018]","[-0.005677851013385776, 0.015074720507284277, -0.012348728691549281, 0.01231310557421201, -0.011894253438240686, -0.0058618443745534566, 0.019916795296152215, -0.013728399590678038, 0.011693511716485557, -0.011012144152544335]"
0.2,ImADA1_WSVM,10,100,4,0.72,0.7,0.7099295739719539,0.45161290322580644,0.3333333333333333,0.7166666666666667,0.71,"[[72 28]
 [ 6 14]]","[0.3161000000000001, 0.23762852379251637, 0.5268424326595229, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.3858765444412389, 0.582862654283033, -0.05373652910711668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,10,100,4,0.96,0.3,0.5366563145999496,0.4,0.6,0.85,0.63,"[[96  4]
 [14  6]]","[0.25468749999999996, 0.5089541532146833, 0.48998531049405103, 0.43060341008637726, 0.41059931950759143, 0.5970098360762104, 0.4826463377312362, 0.4291920097009786, 0.48993671818914225, 0.4886983707863747]","[0.5368831450407896, -0.017910221240201467, 0.020032058092339648, 0.13969484081608424, 0.1807441887913991, -0.19651071729229988, 0.03472127074759609, 0.14257424503476165, 0.02012928189557281, 0.02260710899753789]"
0.2,ImADA_12_WSVM,10,100,4,0.15,0.9,0.3674234614174767,0.29268292682926833,0.17475728155339806,0.275,0.525,"[[15 85]
 [ 2 18]]","[0.5028388950000002, 0.6151792788222352, 0.5257081226727178, 0.5572295139632915, 0.5686836585888339, 0.5251048529600916, 0.3211693454531768, 0.5290795536210402, 0.5649219285001156, 0.5097856067207462]","[-0.005677851013385776, -0.23456808452470448, -0.05146162586325224, -0.11496283163552676, -0.13824126377589813, -0.05025196299040646, 0.3742015761500294, -0.058224814685972764, -0.13058102612776917, -0.01957371281884607]"
0.2,WSVM,10,100,5,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,10,100,5,1.0,0.2,0.4472135954999579,0.33333333333333337,1.0,0.8666666666666667,0.6,"[[100   0]
 [ 16   4]]","[0.15625000000000003, 0.40296296296296297, 0.5080941650853891, 0.3302436378587112, 0.4113162505865161, 0.5000000000000001, 0.49999999999999983, 0.5000000000000001, 0.4999999999999999, 0.5000000000000002]","[0.8431994767851143, 0.19656724782534285, -0.016189744508747075, 0.35354166453106034, 0.17926336335363593, -2.2204460492503136e-16, 4.440892098500624e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -4.440892098500628e-16]"
0.2,ImADA1_SVM,10,100,5,0.89,0.6,0.7307530362578044,0.5581395348837209,0.5217391304347826,0.8416666666666667,0.7450000000000001,"[[89 11]
 [ 8 12]]","[0.2785886666666667, 0.3011403620715205, 0.5309790312461484, 0.4332312388680344, 0.5579442507336244, 0.43394923316745937, 0.539808381351368, 0.5423985030312983, 0.4317496178471358, 0.5299945985176963]","[0.47573654880466376, 0.42093672136578, -0.062037527170133853, 0.13433988372048028, -0.11641152231228542, 0.1328781076207413, -0.0797856311051386, -0.08500113265820197, 0.13735815166985352, -0.06006131393229176]"
0.2,ImADA2_SVM,10,100,5,0.94,0.3,0.5310367218940701,0.37499999999999994,0.5,0.8333333333333334,0.62,"[[94  6]
 [14  6]]","[0.25468749999999996, 0.5067073271918274, 0.49884007702413746, 0.5001987413084665, 0.49996589344057885, 0.5000058515266497, 0.4999989960298654, 0.50000017225384, 0.4999999704459074, 0.5000000050706805]","[0.5368831450407896, -0.013415459139434078, 0.002319850113298711, -0.0003974826378661556, 6.821311894814725e-05, -1.1703053299894566e-05, 2.0079402692228117e-06, -3.445076799417719e-07, 5.910818518315965e-08, -1.0141361076062034e-08]"
0.2,ImADA_12_SVM,10,100,5,0.92,0.5,0.6782329983125268,0.5263157894736842,0.5555555555555556,0.85,0.7100000000000001,"[[92  8]
 [10 10]]","[0.4411683294511112, 0.49603116618672893, 0.4974532245816209, 0.5003207360320718, 0.49995947940806584, 0.5000051171808513, 0.49999935373950843, 0.5000000816171993, 0.49999998969243414, 0.5000000013017587]","[0.11821089986158367, 0.007937834341241337, 0.0050935948869132025, -0.0006414721521293875, 8.104118404570985e-05, -1.0234361702894795e-05, 1.2925209831832714e-06, -1.6323439866472685e-07, 2.0615131731914478e-08, -2.60351740844528e-09]"
0.2,ImADA1_WSVM,10,100,5,0.81,0.65,0.7256031973468695,0.5000000000000001,0.40625,0.7833333333333333,0.73,"[[81 19]
 [ 7 13]]","[0.2785886666666667, 0.3040182799548049, 0.5198717234472015, 0.5187812811269247, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999]","[0.47573654880466376, 0.4141177823289736, -0.03976439222391587, -0.03758024347464175, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16]"
0.2,ImADA2_WSVM,10,100,5,0.96,0.3,0.5366563145999496,0.4,0.6,0.85,0.63,"[[96  4]
 [14  6]]","[0.25468749999999996, 0.5089541532146833, 0.48998531049405103, 0.43060341008637726, 0.41059931950759143, 0.5970098360762104, 0.4826463377312362, 0.4291920097009786, 0.48993671818914225, 0.4886983707863747]","[0.5368831450407896, -0.017910221240201467, 0.020032058092339648, 0.13969484081608424, 0.1807441887913991, -0.19651071729229988, 0.03472127074759609, 0.14257424503476165, 0.02012928189557281, 0.02260710899753789]"
0.2,ImADA_12_WSVM,10,100,5,0.15,0.85,0.3570714214271425,0.27868852459016397,0.16666666666666666,0.26666666666666666,0.5,"[[15 85]
 [ 3 17]]","[0.4411683294511112, 0.5931123425718559, 0.5232552013870411, 0.5748465757621075, 0.5431067440257454, 0.34730012630473217, 0.5332223511181837, 0.5551021884779437, 0.37634007299064465, 0.3970957603700451]","[0.11821089986158367, -0.18842335376701205, -0.046543983744066826, -0.15082653922234532, -0.08642804727562332, 0.3154640443519343, -0.06654274427952242, -0.11065380070747674, 0.25255602348842854, 0.20879045796570636]"
0.2,WSVM,10,1000,1,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,10,1000,1,0.96,0.25,0.4898979485566356,0.3448275862068966,0.5555555555555556,0.8416666666666667,0.605,"[[96  4]
 [15  5]]","[0.16250000000000006, 0.37332567929582844, 0.33879967603225586, 0.4213461888470421, 0.49999999999999983, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5]","[0.8198716309647144, 0.25898790372312086, 0.3343239246799383, 0.15862479673931673, 4.440892098500624e-16, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,10,1000,1,0.81,0.75,0.7794228634059948,0.5555555555555556,0.4411764705882353,0.8,0.78,"[[81 19]
 [ 5 15]]","[0.1333333333333333, 0.632692307692308, 0.41196201801429044, 0.558317976189556, 0.4283424435112749, 0.5610235634255467, 0.4434526210931012, 0.5453956417299357, 0.5023068604858116, 0.45493267152036937]","[0.9359010884507959, -0.27189216135937166, 0.17793019260605378, -0.11716921492067468, 0.1443085786503368, -0.12265858538806342, 0.1135806689505036, -0.09104199050124798, -0.0046137537085773825, 0.09037994610330863]"
0.2,ImADA2_SVM,10,1000,1,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.25497395833333336, 0.4849973026948109, 0.49492993750407954, 0.49844913574933436, 0.5002538724757558, 0.4999583544710582, 0.5000068292310722, 0.49999888004718784, 0.5000001836638254, 0.49999996988047024]","[0.5361288786327595, 0.030014404333902314, 0.010140472556383342, 0.003101738448342145, -0.0005077449951446881, 8.329105807623252e-05, -1.3658462145242914e-05, 2.2399056243369273e-06, -3.673276507229508e-07, 6.023905955334372e-08]"
0.2,ImADA_12_SVM,10,1000,1,0.55,0.95,0.722841614740048,0.45238095238095244,0.296875,0.6166666666666667,0.75,"[[55 45]
 [ 1 19]]","[0.19652777777777775, 0.9373904492833761, 0.27825717809400885, 0.5368119585718545, 0.4933970397647923, 0.501124204015083, 0.49980686264678276, 0.5000331296349193, 0.4999943156326475, 0.5000009752767557]","[0.7040694147752196, -1.353091031545908, 0.476561542992734, -0.07375737714946304, 0.013206688238800125, -0.002248411818998742, 0.0003862747256462111, -6.625926993556137e-05, 1.1368734705477738e-05, -1.950553511351444e-06]"
0.2,ImADA1_WSVM,10,1000,1,0.59,0.95,0.7486654793697917,0.4749999999999999,0.31666666666666665,0.65,0.77,"[[59 41]
 [ 1 19]]","[0.1333333333333333, 0.4685096153846152, 0.5895415640673447, 0.6535112172962311, 0.5311502258619589, 0.39228618716216246, 0.4640875377964385, 0.5281518821127053, 0.5639951708973321, 0.5174533609494701]","[0.9359010884507959, 0.06306424067494305, -0.18103527667256, -0.317254626456236, -0.06238124316422776, 0.2188562129354223, 0.07194881873616961, -0.05636337409649477, -0.12869618500569144, -0.03492090997836424]"
0.2,ImADA2_WSVM,10,1000,1,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.25497395833333336, 0.409556367390666, 0.4502504287599473, 0.4072208279669447, 0.5368331763196528, 0.4904319763421248, 0.4964436882492611, 0.49675974820014107, 0.5015975425469289, 0.5097510701433677]","[0.5361288786327595, 0.18289981545032338, 0.09982945659503101, 0.18773316265409556, -0.0738000440535385, 0.019138383628012342, 0.007112743446268017, 0.006480594322415864, -0.0031950959663396626, -0.0195046132900329]"
0.2,ImADA_12_WSVM,10,1000,1,0.55,0.8,0.66332495807108,0.39506172839506176,0.26229508196721313,0.5916666666666667,0.675,"[[55 45]
 [ 4 16]]","[0.19652777777777775, 0.787621401986268, 0.44186198858149717, 0.5710576417006639, 0.5238784334421769, 0.7588543270341139, 0.25888005201730085, 0.5516521116557145, 0.4818394439306911, 0.5124949530236901]","[0.7040694147752196, -0.6553234992134462, 0.11680433689976945, -0.1430838031434068, -0.04779322330255537, -0.5732043142301294, 0.5258988252574481, -0.10367407377001896, 0.03633709667726783, -0.024995110024595098]"
0.2,WSVM,10,1000,2,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,10,1000,2,0.96,0.25,0.4898979485566356,0.3448275862068966,0.5555555555555556,0.8416666666666667,0.605,"[[96  4]
 [15  5]]","[0.16250000000000006, 0.37332567929582844, 0.33879967603225586, 0.4213461888470421, 0.49999999999999983, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5]","[0.8198716309647144, 0.25898790372312086, 0.3343239246799383, 0.15862479673931673, 4.440892098500624e-16, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,10,1000,2,0.06,1.0,0.2449489742783178,0.29850746268656714,0.17543859649122806,0.21666666666666667,0.53,"[[ 6 94]
 [ 0 20]]","[0.5135000000000001, 0.4883557613500241, 0.5111277827475673, 0.4885533423153697, 0.5197556294571849, 0.4822091008834488, 0.516006719285258, 0.4840551733621719, 0.5143025711615326, 0.489344511331776]","[-0.027006563871276715, 0.023292688863730884, -0.022259241057021276, 0.0228973161192906, -0.03953183905829365, 0.035596825932643975, -0.03202438173397523, 0.0319004699372439, -0.028612948248066247, 0.021314204397725484]"
